,name,wikipedia_name,lat,lon,page,wiktor_key,toponym,old_coord,new_coord,mlg_key,geocoded_coordinates_list,median_error_distance
4390,Mount Pleasant,"Mount Pleasant, South Carolina",32.7869,-79.8764,http://en.wikipedia.org/wiki/Mount_Pleasant%2C_South_Carolina,"Mount Pleasant, South Carolina 32.7869,-79.8764","Mount Pleasant, South Carolina "," 32.7869 , -79.8764 "," 32.79407 , -79.86259","Mount Pleasant, South Carolina 32.7869,-79.8764",[],
4391,Mount Pleasant,"Mount Pleasant, Iowa",40.9669,-91.5511,http://en.wikipedia.org/wiki/Mount_Pleasant%2C_Iowa,"Mount Pleasant, Iowa 40.9669,-91.5511","Mount Pleasant, Iowa "," 40.9669 , -91.5511 "," 40.966944444444 , -91.551111111111","Mount Pleasant, Iowa 40.9669,-91.5511",[],
4392,Mount Pleasant,"Mount Pleasant, Michigan",43.5978,-84.7675,http://en.wikipedia.org/wiki/Mount_Pleasant%2C_Michigan,"Mount Pleasant, Michigan 43.5978,-84.7675","Mount Pleasant, Michigan "," 43.5978 , -84.7675 "," 43.597777777778 , -84.7675","Mount Pleasant, Michigan 43.5978,-84.7675",[],
4393,Mount Pleasant,"Mount Pleasant, Pennsylvania",40.1497,-79.5425,http://en.wikipedia.org/wiki/Mount_Pleasant%2C_Pennsylvania,"Mount Pleasant, Pennsylvania 40.1497,-79.5425","Mount Pleasant, Pennsylvania "," 40.1497 , -79.5425 "," 40.14896 , -79.54115","Mount Pleasant, Pennsylvania 40.1497,-79.5425",[],
4394,Mount Pleasant,"Mount Pleasant, Texas",33.1578,-94.97,http://en.wikipedia.org/wiki/Mount_Pleasant%2C_Texas,"Mount Pleasant, Texas 33.1578,-94.97","Mount Pleasant, Texas "," 33.1578 , -94.97 "," 33.1578 , -94.97","Mount Pleasant, Texas 33.1578,-94.97",[],
4395,Mount Pleasant,"Mount Pleasant, Ohio",40.1756,80.7994,http://en.wikipedia.org/wiki/Mount_Pleasant%2C_Ohio,"Mount Pleasant, Ohio 40.1756,80.7994","Mount Pleasant, Ohio "," 40.1756 , 80.7994 "," 40.1756 , -80.7997","Mount Pleasant, Ohio 40.1756,80.7994",[],
4396,Mount Pleasant,"Mount Pleasant, North Carolina",35.4036,-80.4356,http://en.wikipedia.org/wiki/Mount_Pleasant%2C_North_Carolina,"Mount Pleasant, North Carolina 35.4036,-80.4356","Mount Pleasant, North Carolina "," 35.4036 , -80.4356 "," 35.403611111111 , -80.435555555556","Mount Pleasant, North Carolina 35.4036,-80.4356",[],
4397,Mount Pleasant,"Mount Pleasant, Wisconsin",42.6975,-87.8558,http://en.wikipedia.org/wiki/Mount_Pleasant%2C_Wisconsin,"Mount Pleasant, Wisconsin 42.6975,-87.8558","Mount Pleasant, Wisconsin "," 42.6975 , -87.8558 "," 42.717777777778 , -87.886388888889","Mount Pleasant, Wisconsin 42.6975,-87.8558",[],
4400,Emiliano Zapata,"Emiliano Zapata, Jalisco",19.3828,-104.9653,http://en.wikipedia.org/wiki/Emiliano_Zapata%2C_Jalisco,"Emiliano Zapata, Jalisco 19.3828,-104.9653","Emiliano Zapata, Jalisco "," 19.3828 , -104.9653 "," 19.383055555556 , -104.96583333333","Emiliano Zapata, Jalisco 19.3828,-104.9653",[],
4401,Mineral County,"Mineral County, West Virginia",39.42,-78.94,http://en.wikipedia.org/wiki/Mineral_County%2C_West_Virginia,"Mineral County, West Virginia 39.42,-78.94","Mineral County, West Virginia "," 39.42 , -78.94 "," 39.42 , -78.94","Mineral County, West Virginia 39.42,-78.94",[],
4402,Mineral County,"Mineral County, Colorado",37.69,-106.93,http://en.wikipedia.org/wiki/Mineral_County%2C_Colorado,"Mineral County, Colorado 37.69,-106.93","Mineral County, Colorado "," 37.69 , -106.93 "," 37.69 , -106.93","Mineral County, Colorado 37.69,-106.93",[],
4403,Coldstream,Coldstream,55.6515,-2.2542,http://en.wikipedia.org/wiki/Coldstream,"Coldstream 55.6515,-2.2542",Coldstream ," 55.6515 , -2.2542 "," 55.653611111111 , -2.2638888888889","Coldstream 55.6515,-2.2542",[],
4404,Coldstream,"Coldstream, Victoria",-37.734,145.383,http://en.wikipedia.org/wiki/Coldstream%2C_Victoria,"Coldstream, Victoria -37.734,145.383","Coldstream, Victoria "," -37.734 , 145.383 "," -37.734 , 145.383","Coldstream, Victoria -37.734,145.383",[],
4405,Coldstream,"Coldstream, British Columbia",50.22,-119.2482,http://en.wikipedia.org/wiki/Coldstream%2C_British_Columbia,"Coldstream, British Columbia 50.22,-119.2482","Coldstream, British Columbia "," 50.22 , -119.2482 "," 50.22 , -119.248","Coldstream, British Columbia 50.22,-119.2482",[],
4406,White River,"White River, Ontario",48.5942,-85.2748,http://en.wikipedia.org/wiki/White_River%2C_Ontario,"White River, Ontario 48.5942,-85.2748","White River, Ontario "," 48.5942 , -85.2748 "," 48.5833 , -85.2833","White River, Ontario 48.5942,-85.2748",[],
4407,White River,"White River, Honiara",-9.4333,159.9167,http://en.wikipedia.org/wiki/White_River%2C_Honiara,"White River, Honiara -9.4333,159.9167","White River, Honiara "," -9.4333 , 159.9167 "," -9.41667 , 159.917","White River, Honiara -9.4333,159.9167",[],
4408,White River,"White River, Mpumalanga",-25.3167,31.0167,http://en.wikipedia.org/wiki/White_River%2C_Mpumalanga,"White River, Mpumalanga -25.3167,31.0167","White River, Mpumalanga "," -25.3167 , 31.0167 "," -25.31667 , 31.01667","White River, Mpumalanga -25.3167,31.0167",[],
4409,Jieshi,"Jieshi, Lufeng",22.8185,115.8305,http://en.wikipedia.org/wiki/Jieshi%2C_Lufeng,"Jieshi, Lufeng 22.8185,115.8305","Jieshi, Lufeng "," 22.8185 , 115.8305 "," 22.81027 , 115.83058","Jieshi, Lufeng 22.8185,115.8305",[],
4410,Labuan,Labuan,5.3203,115.2112,http://en.wikipedia.org/wiki/Labuan,"Labuan 5.3203,115.2112",Labuan ," 5.3203 , 115.2112 "," 5.315894 , 115.219033","Labuan 5.3203,115.2112",[],
4412,Angola,Angola,-12.35,17.35,http://en.wikipedia.org/wiki/Angola,"Angola -12.35,17.35",Angola ," -12.35 , 17.35 "," -12.35 , 17.35","Angola -12.35,17.35",[],
4413,Angola,"Angola, Indiana",41.6369,-85.0008,http://en.wikipedia.org/wiki/Angola%2C_Indiana,"Angola, Indiana 41.6369,-85.0008","Angola, Indiana "," 41.6369 , -85.0008 "," 41.63694 , -85.00083","Angola, Indiana 41.6369,-85.0008",[],
4414,Clarke County,"Clarke County, Georgia",33.9556,-83.3831,http://en.wikipedia.org/wiki/Clarke_County%2C_Georgia,"Clarke County, Georgia 33.9556,-83.3831","Clarke County, Georgia "," 33.9556 , -83.3831 "," 33.955464 , -83.383245","Clarke County, Georgia 33.9556,-83.3831",[],
4415,Clarke County,"Clarke County, Alabama",31.6736,-87.8381,http://en.wikipedia.org/wiki/Clarke_County%2C_Alabama,"Clarke County, Alabama 31.6736,-87.8381","Clarke County, Alabama "," 31.6736 , -87.8381 "," 31.67666 , -87.83081","Clarke County, Alabama 31.6736,-87.8381",[],
4416,Clarke County,"Clarke County, Virginia",39.12,-78,http://en.wikipedia.org/wiki/Clarke_County%2C_Virginia,"Clarke County, Virginia 39.12,-78","Clarke County, Virginia "," 39.12 , -78 "," 39.12 , -78.0","Clarke County, Virginia 39.12,-78",[],
4417,Abbotsford,"Abbotsford, British Columbia",49.0489,-122.2903,http://en.wikipedia.org/wiki/Abbotsford%2C_British_Columbia,"Abbotsford, British Columbia 49.0489,-122.2903","Abbotsford, British Columbia "," 49.0489 , -122.2903 "," 49.054611111111 , -122.328","Abbotsford, British Columbia 49.0489,-122.2903",[],
4418,Abbotsford,"Abbotsford, Victoria",-37.803,145.002,http://en.wikipedia.org/wiki/Abbotsford%2C_Victoria,"Abbotsford, Victoria -37.803,145.002","Abbotsford, Victoria "," -37.803 , 145.002 "," -37.8 , 145.0","Abbotsford, Victoria -37.803,145.002",[],
4419,Abbotsford,"Abbotsford, Wisconsin",44.9467,-90.3183,http://en.wikipedia.org/wiki/Abbotsford%2C_Wisconsin,"Abbotsford, Wisconsin 44.9467,-90.3183","Abbotsford, Wisconsin "," 44.9467 , -90.3183 "," 44.946666666667 , -90.318333333333","Abbotsford, Wisconsin 44.9467,-90.3183",[],
4420,Abbotsford,"Abbotsford, New South Wales",-33.8522,151.1273,http://en.wikipedia.org/wiki/Abbotsford%2C_New_South_Wales,"Abbotsford, New South Wales -33.8522,151.1273","Abbotsford, New South Wales "," -33.8522 , 151.1273 "," -33.8521 , 151.127","Abbotsford, New South Wales -33.8522,151.1273",[],
4421,Huiyuan,"Huiyuan, Xinjiang",44.05,80.8667,http://en.wikipedia.org/wiki/Huiyuan%2C_Xinjiang,"Huiyuan, Xinjiang 44.05,80.8667","Huiyuan, Xinjiang "," 44.05 , 80.8667 "," 44.05 , 80.866666666667","Huiyuan, Xinjiang 44.05,80.8667",[],
4422,Juba,Juba,4.85,31.6,http://en.wikipedia.org/wiki/Juba,"Juba 4.85,31.6",Juba ," 4.85 , 31.6 "," 4.85 , 31.6","Juba 4.85,31.6",[],
4423,Taishi,"Taishi, Hyōgo",34.83,134.57,http://en.wikipedia.org/wiki/Taishi%2C_Hy%C5%8Dgo,"Taishi, Hyōgo 34.83,134.57","Taishi, Hyōgo "," 34.83 , 134.57 "," 34.833611111111 , 134.57805555556","Taishi, Hyōgo 34.83,134.57",[],
4424,Sandur,"Sandur, Faroe Islands",61.8424,-6.8077,http://en.wikipedia.org/wiki/Sandur%2C_Faroe_Islands,"Sandur, Faroe Islands 61.8424,-6.8077","Sandur, Faroe Islands "," 61.8424 , -6.8077 "," 61.833611111111 , -6.8169444444444","Sandur, Faroe Islands 61.8424,-6.8077",[],
4425,Sandur,"Sandur, Iraq",36.9167,43.0667,http://en.wikipedia.org/wiki/Sandur%2C_Iraq,"Sandur, Iraq 36.9167,43.0667","Sandur, Iraq "," 36.9167 , 43.0667 "," 36.91666667 , 43.06666667","Sandur, Iraq 36.9167,43.0667",[],
4428,Aston,Aston,52.498,-1.893,http://en.wikipedia.org/wiki/Aston,"Aston 52.498,-1.893",Aston ," 52.498 , -1.893 "," 52.5 , -1.88","Aston 52.498,-1.893",[],
4429,Aston,"Aston, Oxfordshire",51.725,-1.508,http://en.wikipedia.org/wiki/Aston%2C_Oxfordshire,"Aston, Oxfordshire 51.725,-1.508","Aston, Oxfordshire "," 51.725 , -1.508 "," 51.725 , -1.508","Aston, Oxfordshire 51.725,-1.508",[],
4430,Aston,"Aston, Hertfordshire",51.8833,-0.15,http://en.wikipedia.org/wiki/Aston%2C_Hertfordshire,"Aston, Hertfordshire 51.8833,-0.15","Aston, Hertfordshire "," 51.8833 , -0.15 "," 51.8833 , -0.15","Aston, Hertfordshire 51.8833,-0.15","[(51.88333, -0.15), (51.88333, -0.15), (51.88333, -0.15), (51.88333, -0.15), (51.88333, -0.15)]",0.0033358525128913573
4431,Karya,"Karya, Lefkada",38.7597,20.6486,http://en.wikipedia.org/wiki/Karya%2C_Lefkada,"Karya, Lefkada 38.7597,20.6486","Karya, Lefkada "," 38.7597 , 20.6486 "," 38.75 , 20.65","Karya, Lefkada 38.7597,20.6486","[(39.35522, 21.28561), (39.35522, 21.28561), (39.35522, 21.28561), (39.35522, 21.28561)]",86.84035612354845
4432,Garden City,"Garden City, Kansas",37.9753,-100.8642,http://en.wikipedia.org/wiki/Garden_City%2C_Kansas,"Garden City, Kansas 37.9753,-100.8642","Garden City, Kansas "," 37.9753 , -100.8642 "," 37.9753 , -100.864","Garden City, Kansas 37.9753,-100.8642","[(37.97169, -100.87266), (37.97169, -100.87266), (37.97169, -100.87266)]",0.8586902905573465
4433,Garden City,"Garden City, Georgia",32.1003,-81.165,http://en.wikipedia.org/wiki/Garden_City%2C_Georgia,"Garden City, Georgia 32.1003,-81.165","Garden City, Georgia "," 32.1003 , -81.165 "," 32.1003 , -81.165","Garden City, Georgia 32.1003,-81.165","[(32.11437, -81.154), (32.11437, -81.154), (32.11437, -81.154), (32.11437, -81.154)]",1.8764724148730467
4434,Garden City,"Garden City, New York",40.7269,-73.6497,http://en.wikipedia.org/wiki/Garden_City%2C_New_York,"Garden City, New York 40.7269,-73.6497","Garden City, New York "," 40.7269 , -73.6497 "," 40.7269 , -73.6497","Garden City, New York 40.7269,-73.6497","[(40.72677, -73.6343), (40.72677, -73.6343), (40.72677, -73.6343), (40.72677, -73.6343), (40.72677, -73.6343)]",1.2977898567403832
4435,Garden City,"Garden City, Michigan",42.3244,-83.3383,http://en.wikipedia.org/wiki/Garden_City%2C_Michigan,"Garden City, Michigan 42.3244,-83.3383","Garden City, Michigan "," 42.3244 , -83.3383 "," 42.324444444444 , -83.338333333333","Garden City, Michigan 42.3244,-83.3383","[(42.32559, -83.33104), (42.32559, -83.33104), (42.32559, -83.33104), (42.32559, -83.33104), (42.32559, -83.33104)]",0.6129710826589471
4436,Garden City,"Garden City, Colorado",40.3947,104.6886,http://en.wikipedia.org/wiki/Garden_City%2C_Colorado,"Garden City, Colorado 40.3947,104.6886","Garden City, Colorado "," 40.3947 , 104.6886 "," 40.39387 , -104.68941","Garden City, Colorado 40.3947,104.6886","[(40.39387, -104.68941), (40.39387, -104.68941), (40.39387, -104.68941), (40.39387, -104.68941), (40.39387, -104.68941), (40.39387, -104.68941)]",0.0
4437,Garden City,"Garden City, South Carolina",33.5878,-79.0053,http://en.wikipedia.org/wiki/Garden_City%2C_South_Carolina,"Garden City, South Carolina 33.5878,-79.0053","Garden City, South Carolina "," 33.5878 , -79.0053 "," 33.587777777778 , -79.005277777778","Garden City, South Carolina 33.5878,-79.0053","[(33.59295, -79.00865), (33.59295, -79.00865), (33.59295, -79.00865), (33.59295, -79.00865), (33.59295, -79.00865), (33.59295, -79.00865)]",0.6544752004540081
4438,Garden City,"Garden City, Texas",31.8639,-101.4811,http://en.wikipedia.org/wiki/Garden_City%2C_Texas,"Garden City, Texas 31.8639,-101.4811","Garden City, Texas "," 31.8639 , -101.4811 "," 31.863888888889 , -101.48111111111","Garden City, Texas 31.8639,-101.4811","[(42.32559, -83.33104), (42.32559, -83.33104), (42.32559, -83.33104), (42.32559, -83.33104), (42.32559, -83.33104), (42.32559, -83.33104), (42.32559, -83.33104), (42.32559, -83.33104)]",1979.1807637836916
4439,Garden City,"Garden City, Cairo",30.0353,31.2311,http://en.wikipedia.org/wiki/Garden_City%2C_Cairo,"Garden City, Cairo 30.0353,31.2311","Garden City, Cairo "," 30.0353 , 31.2311 "," 30.0353 , 31.2311","Garden City, Cairo 30.0353,31.2311","[(42.32559, -83.33104), (42.32559, -83.33104), (42.32559, -83.33104), (42.32559, -83.33104), (42.32559, -83.33104), (42.32559, -83.33104), (42.32559, -83.33104), (42.32559, -83.33104), (42.32559, -83.33104)]",9554.999528481203
4440,Cornwall,"Cornwall, Ontario",45.0181,-74.7281,http://en.wikipedia.org/wiki/Cornwall%2C_Ontario,"Cornwall, Ontario 45.0181,-74.7281","Cornwall, Ontario "," 45.0181 , -74.7281 "," 45.0275 , -74.74","Cornwall, Ontario 45.0181,-74.7281","[(45.01809, -74.72815), (45.01809, -74.72815), (45.01809, -74.72815), (45.01809, -74.72815)]",1.4008086489202152
4441,Cornwall,"Cornwall, Connecticut",41.8453,-73.3314,http://en.wikipedia.org/wiki/Cornwall%2C_Connecticut,"Cornwall, Connecticut 41.8453,-73.3314","Cornwall, Connecticut "," 41.8453 , -73.3314 "," 41.845277777778 , -73.331388888889","Cornwall, Connecticut 41.8453,-73.3314","[(41.84371, -73.32928), (41.84371, -73.32928), (41.84371, -73.32928), (41.84371, -73.32928)]",0.24679485205200283
4442,Cornwall,"Cornwall, Pennsylvania",40.2731,-76.4106,http://en.wikipedia.org/wiki/Cornwall%2C_Pennsylvania,"Cornwall, Pennsylvania 40.2731,-76.4106","Cornwall, Pennsylvania "," 40.2731 , -76.4106 "," 40.2737 , -76.40607","Cornwall, Pennsylvania 40.2731,-76.4106","[(40.2737, -76.40607), (40.2737, -76.40607), (40.2737, -76.40607)]",0.0
4443,Cornwall,"Cornwall, Vermont",43.9629,-73.2177,http://en.wikipedia.org/wiki/Cornwall%2C_Vermont,"Cornwall, Vermont 43.9629,-73.2177","Cornwall, Vermont "," 43.9629 , -73.2177 "," 43.9602413 , -73.2160062","Cornwall, Vermont 43.9629,-73.2177","[(43.96089, -73.2104), (43.96089, -73.2104), (43.96089, -73.2104), (43.96089, -73.2104), (43.96089, -73.2104), (43.96089, -73.2104)]",0.4544820074059394
4444,Bridgetown,"Bridgetown, Nova Scotia",44.8414,-65.2899,http://en.wikipedia.org/wiki/Bridgetown%2C_Nova_Scotia,"Bridgetown, Nova Scotia 44.8414,-65.2899","Bridgetown, Nova Scotia "," 44.8414 , -65.2899 "," 44.8414 , -65.2894","Bridgetown, Nova Scotia 44.8414,-65.2899","[(13.10732, -59.62021), (13.10732, -59.62021), (13.10732, -59.62021), (13.10732, -59.62021), (13.10732, -59.62021)]",3569.377762010018
4445,Florencia,"Florencia, Cuba",22.1475,-78.9669,http://en.wikipedia.org/wiki/Florencia%2C_Cuba,"Florencia, Cuba 22.1475,-78.9669","Florencia, Cuba "," 22.1475 , -78.9669 "," 22.1475 , -78.966944444444","Florencia, Cuba 22.1475,-78.9669","[(1.61438, -75.60623), (1.61438, -75.60623), (1.61438, -75.60623), (1.61438, -75.60623), (1.61438, -75.60623), (1.61438, -75.60623), (1.61438, -75.60623)]",2311.9300741420407
4446,Ham,"Ham, London",51.435,-0.31,http://en.wikipedia.org/wiki/Ham%2C_London,"Ham, London 51.435,-0.31","Ham, London "," 51.435 , -0.31 "," 51.4355 , -0.31047","Ham, London 51.435,-0.31",[],
4447,Ham,"Ham, Wiltshire",51.3642,-1.5273,http://en.wikipedia.org/wiki/Ham%2C_Wiltshire,"Ham, Wiltshire 51.3642,-1.5273","Ham, Wiltshire "," 51.3642 , -1.5273 "," 51.364211111111 , -1.5273888888889","Ham, Wiltshire 51.3642,-1.5273",[],
4448,Horn,"Horn, Switzerland",47.5108,9.4619,http://en.wikipedia.org/wiki/Horn%2C_Switzerland,"Horn, Switzerland 47.5108,9.4619","Horn, Switzerland "," 47.5108 , 9.4619 "," 47.510833333333 , 9.4619444444444","Horn, Switzerland 47.5108,9.4619",[],
4449,Horn,"Horn, Rutland",52.697,-0.591,http://en.wikipedia.org/wiki/Horn%2C_Rutland,"Horn, Rutland 52.697,-0.591","Horn, Rutland "," 52.697 , -0.591 "," 52.697 , -0.591","Horn, Rutland 52.697,-0.591",[],
4450,Bane,"Bane, Lebanon",34.2781,35.955,http://en.wikipedia.org/wiki/Bane%2C_Lebanon,"Bane, Lebanon 34.2781,35.955","Bane, Lebanon "," 34.2781 , 35.955 "," 34.278055555556 , 35.955","Bane, Lebanon 34.2781,35.955",[],
4451,Entroncamento,Entroncamento,39.4667,-8.4667,http://en.wikipedia.org/wiki/Entroncamento,"Entroncamento 39.4667,-8.4667",Entroncamento ," 39.4667 , -8.4667 "," 39.466666666667 , -8.4666666666667","Entroncamento 39.4667,-8.4667","[(39.46667, -8.46667), (39.46667, -8.46667), (39.46667, -8.46667), (39.46667, -8.46667)]",0.00046824959609570395
4452,Serik,Serik,36.9167,31.1,http://en.wikipedia.org/wiki/Serik,"Serik 36.9167,31.1",Serik ," 36.9167 , 31.1 "," 36.916666666667 , 31.1","Serik 36.9167,31.1","[(36.91694, 31.09889), (36.91694, 31.09889), (36.91694, 31.09889), (36.91694, 31.09889), (36.91694, 31.09889), (36.91694, 31.09889)]",0.10325507205125531
4453,Chatham,"Chatham, Kent",51.374,0.5386,http://en.wikipedia.org/wiki/Chatham%2C_Kent,"Chatham, Kent 51.374,0.5386","Chatham, Kent "," 51.374 , 0.5386 "," 51.381944444444 , 0.52333333333333","Chatham, Kent 51.374,0.5386","[(51.37891, 0.52786), (51.37891, 0.52786), (51.37891, 0.52786), (51.37891, 0.52786)]",0.4610265626460716
4454,Chatham,"Chatham, Virginia",36.8256,-79.3975,http://en.wikipedia.org/wiki/Chatham%2C_Virginia,"Chatham, Virginia 36.8256,-79.3975","Chatham, Virginia "," 36.8256 , -79.3975 "," 36.8256 , -79.3975","Chatham, Virginia 36.8256,-79.3975","[(51.37891, 0.52786), (51.37891, 0.52786), (51.37891, 0.52786), (51.37891, 0.52786), (51.37891, 0.52786)]",6253.800776095827
4455,Chatham,"Chatham, Massachusetts",41.6819,-69.9603,http://en.wikipedia.org/wiki/Chatham%2C_Massachusetts,"Chatham, Massachusetts 41.6819,-69.9603","Chatham, Massachusetts "," 41.6819 , -69.9603 "," 41.68206 , -69.95974","Chatham, Massachusetts 41.6819,-69.9603","[(41.68206, -69.95974), (41.68206, -69.95974), (41.68206, -69.95974), (41.68206, -69.95974), (41.68206, -69.95974)]",0.0
4456,Chatham,"Chatham, Illinois",39.6728,89.6983,http://en.wikipedia.org/wiki/Chatham%2C_Illinois,"Chatham, Illinois 39.6728,89.6983","Chatham, Illinois "," 39.6728 , 89.6983 "," 39.6728 , -89.6983","Chatham, Illinois 39.6728,89.6983","[(51.37891, 0.52786), (51.37891, 0.52786), (51.37891, 0.52786), (51.37891, 0.52786), (51.37891, 0.52786), (51.37891, 0.52786)]",6694.62185254993
4457,Chatham,"Chatham, New Brunswick",47.033,-65.433,http://en.wikipedia.org/wiki/Chatham%2C_New_Brunswick,"Chatham, New Brunswick 47.033,-65.433","Chatham, New Brunswick "," 47.033 , -65.433 "," 47.033 , -65.433","Chatham, New Brunswick 47.033,-65.433","[(47.0279, -65.46925), (47.0279, -65.46925), (47.0279, -65.46925)]",2.805362756344826
4458,Chatham,"Chatham, New Hampshire",44.1636,-71.0111,http://en.wikipedia.org/wiki/Chatham%2C_New_Hampshire,"Chatham, New Hampshire 44.1636,-71.0111","Chatham, New Hampshire "," 44.1636 , -71.0111 "," 44.163611111111 , -71.011111111111","Chatham, New Hampshire 44.1636,-71.0111",[],
4459,Bambang,"Bambang, Nueva Vizcaya",16.3825,121.11,http://en.wikipedia.org/wiki/Bambang%2C_Nueva_Vizcaya,"Bambang, Nueva Vizcaya 16.3825,121.11","Bambang, Nueva Vizcaya "," 16.3825 , 121.11 "," 16.3825 , 121.11","Bambang, Nueva Vizcaya 16.3825,121.11","[(16.3865, 121.1066), (16.3865, 121.1066), (16.3865, 121.1066), (16.3865, 121.1066), (16.3865, 121.1066), (16.3865, 121.1066)]",0.5739235801355181
4460,Escondido,"Escondido, California",33.1248,-117.0808,http://en.wikipedia.org/wiki/Escondido%2C_California,"Escondido, California 33.1248,-117.0808","Escondido, California "," 33.1248 , -117.0808 "," 33.124722 , -117.080833","Escondido, California 33.1248,-117.0808","[(33.11921, -117.08642), (33.11921, -117.08642), (33.11921, -117.08642), (33.11921, -117.08642)]",0.8039698570636976
4461,Jiexiu,Jiexiu,37.027,111.917,http://en.wikipedia.org/wiki/Jiexiu,"Jiexiu 37.027,111.917",Jiexiu ," 37.027 , 111.917 "," 37.02821 , 111.91028","Jiexiu 37.027,111.917","[(37.02444, 111.9125), (37.02444, 111.9125), (37.02444, 111.9125)]",0.46321993601113315
4462,Hanover,"Hanover, Pennsylvania",39.8073,-76.9847,http://en.wikipedia.org/wiki/Hanover%2C_Pennsylvania,"Hanover, Pennsylvania 39.8073,-76.9847","Hanover, Pennsylvania "," 39.8073 , -76.9847 "," 39.8072 , -76.9847","Hanover, Pennsylvania 39.8073,-76.9847","[(39.19289, -76.72414), (39.19289, -76.72414), (39.19289, -76.72414), (39.19289, -76.72414)]",71.8735322221089
4463,Hanover,"Hanover, Massachusetts",42.1167,-70.8167,http://en.wikipedia.org/wiki/Hanover%2C_Massachusetts,"Hanover, Massachusetts 42.1167,-70.8167","Hanover, Massachusetts "," 42.1167 , -70.8167 "," 42.11316 , -70.81199","Hanover, Massachusetts 42.1167,-70.8167","[(42.11316, -70.81199), (42.11316, -70.81199), (42.11316, -70.81199), (42.11316, -70.81199), (42.11316, -70.81199), (42.11316, -70.81199), (42.11316, -70.81199)]",0.0
4464,Hanover,"Hanover, Ontario",44.1506,-81.0245,http://en.wikipedia.org/wiki/Hanover%2C_Ontario,"Hanover, Ontario 44.1506,-81.0245","Hanover, Ontario "," 44.1506 , -81.0245 "," 44.15 , -81.0333","Hanover, Ontario 44.1506,-81.0245",[],
