,name,lat,lon,lgl_key,toponym,old_coord,new_coord,mlg_key,geocoded_coordinates_list,median_error_distance
1351,Southport,39.665,-86.1278,"Southport 39.665,-86.1278",Southport ," 39.665 , -86.1278 "," 39.6614 , -86.1186","Southport 39.665,-86.1278",[],
1352,Darke County,40.1334,-84.6166,"Darke County 40.1334,-84.6166",Darke County ," 40.1334 , -84.6166 "," 40.13 , -84.62","Darke County 40.1334,-84.6166",[],
1353,Palestine,40.0495,-84.7433,"Palestine 40.0495,-84.7433",Palestine ," 40.0495 , -84.7433 "," 40.0503 , -84.7444","Palestine 40.0495,-84.7433",[],
1354,Centerville,39.8178,-84.9964,"Centerville 39.8178,-84.9964",Centerville ," 39.8178 , -84.9964 "," 39.81782 , -84.99635","Centerville 39.8178,-84.9964",[],
1355,Bowling Green,41.3748,-83.6513,"Bowling Green 41.3748,-83.6513",Bowling Green ," 41.3748 , -83.6513 "," 41.373888888889 , -83.650833333333","Bowling Green 41.3748,-83.6513",[],
1356,Hammond,41.5834,-87.5,"Hammond 41.5834,-87.5",Hammond ," 41.5834 , -87.5 "," 41.6111 , -87.4931","Hammond 41.5834,-87.5",[],
1357,East Chicago,41.6392,-87.4548,"East Chicago 41.6392,-87.4548",East Chicago ," 41.6392 , -87.4548 "," 41.6389 , -87.4622","East Chicago 41.6392,-87.4548",[],
1358,Lowell,41.2914,-87.4206,"Lowell 41.2914,-87.4206",Lowell ," 41.2914 , -87.4206 "," 41.29142 , -87.42059","Lowell 41.2914,-87.4206",[],
1359,Maineville,39.3151,-84.2208,"Maineville 39.3151,-84.2208",Maineville ," 39.3151 , -84.2208 "," 39.31694 , -84.22278","Maineville 39.3151,-84.2208",[],
1360,Richmond,39.8289,-84.8902,"Richmond 39.8289,-84.8902",Richmond ," 39.8289 , -84.8902 "," 39.830277777778 , -84.890555555556","Richmond 39.8289,-84.8902",[],
1361,Cambridge City,39.8125,-85.1716,"Cambridge City 39.8125,-85.1716",Cambridge City ," 39.8125 , -85.1716 "," 39.81255 , -85.17163","Cambridge City 39.8125,-85.1716",[],
1362,Preble,40.8323,-85.0147,"Preble 40.8323,-85.0147",Preble ," 40.8323 , -85.0147 "," 40.8322 , -85.0147","Preble 40.8323,-85.0147",[],
1363,Chesterfield County,37.3835,-77.5997,"Chesterfield County 37.3835,-77.5997",Chesterfield County ," 37.3835 , -77.5997 "," 37.38 , -77.59","Chesterfield County 37.3835,-77.5997",[],
1364,Powhatan County,37.5668,-77.9164,"Powhatan County 37.5668,-77.9164",Powhatan County ," 37.5668 , -77.9164 "," 37.55 , -77.92","Powhatan County 37.5668,-77.9164",[],
1365,Richmond,37.7479,-84.2947,"Richmond 37.7479,-84.2947",Richmond ," 37.7479 , -84.2947 "," 37.744722222222 , -84.293611111111","Richmond 37.7479,-84.2947",[],
1366,Madison County,37.7334,-84.2999,"Madison County 37.7334,-84.2999",Madison County ," 37.7334 , -84.2999 "," 37.72 , -84.28","Madison County 37.7334,-84.2999",[],
1368,Vermont,44.0003,-72.7498,"Vermont 44.0003,-72.7498",Vermont ," 44.0003 , -72.7498 "," 44.0 , -72.7","Vermont 44.0003,-72.7498",[],
1369,Rockcastle County,37.3668,-84.3166,"Rockcastle County 37.3668,-84.3166",Rockcastle County ," 37.3668 , -84.3166 "," 37.36 , -84.32","Rockcastle County 37.3668,-84.3166",[],
1371,Jefferson County,38.1834,-85.65,"Jefferson County 38.1834,-85.65",Jefferson County ," 38.1834 , -85.65 "," 38.19 , -85.66","Jefferson County 38.1834,-85.65",[],
1372,McLean County,37.5334,-87.2506,"McLean County 37.5334,-87.2506",McLean County ," 37.5334 , -87.2506 "," 37.53 , -87.26","McLean County 37.5334,-87.2506",[],
1373,Montgomery County,38.0501,-83.9166,"Montgomery County 38.0501,-83.9166",Montgomery County ," 38.0501 , -83.9166 "," 38.03 , -83.91","Montgomery County 38.0501,-83.9166",[],
1374,Atlanta,37.2326,-84.0494,"Atlanta 37.2326,-84.0494",Atlanta ," 37.2326 , -84.0494 "," 37.2325 , -84.0494","Atlanta 37.2326,-84.0494",[],
1375,Louisiana,31.0005,-92.0004,"Louisiana 31.0005,-92.0004",Louisiana ," 31.0005 , -92.0004 "," 31.0 , -92.0","Louisiana 31.0005,-92.0004",[],
1376,Berea,37.5687,-84.2963,"Berea 37.5687,-84.2963",Berea ," 37.5687 , -84.2963 "," 37.5769 , -84.2936","Berea 37.5687,-84.2963",[],
1377,Irvine,37.7006,-83.9738,"Irvine 37.7006,-83.9738",Irvine ," 37.7006 , -83.9738 "," 37.6969 , -83.9669","Irvine 37.7006,-83.9738",[],
1378,Waco,37.7426,-84.1441,"Waco 37.7426,-84.1441",Waco ," 37.7426 , -84.1441 "," 37.7425 , -84.1442","Waco 37.7426,-84.1441",[],
1379,Hounslow,51.4684,-0.360918,"Hounslow 51.4684,-0.360918",Hounslow ," 51.4684 , -0.360918 "," 51.4668 , -0.3507","Hounslow 51.4684,-0.360918",[],
1380,Brentford,51.5,-0.316667,"Brentford 51.5,-0.316667",Brentford ," 51.5 , -0.316667 "," 51.4861 , -0.3101","Brentford 51.5,-0.316667",[],
1382,Feltham,51.4462,-0.413876,"Feltham 51.4462,-0.413876",Feltham ," 51.4462 , -0.413876 "," 51.4496 , -0.4089","Feltham 51.4462,-0.413876",[],
1384,Kew,51.4667,-0.283333,"Kew 51.4667,-0.283333",Kew ," 51.4667 , -0.283333 "," 51.4837 , -0.278","Kew 51.4667,-0.283333",[],
1386,Twickenham,51.4333,-0.316667,"Twickenham 51.4333,-0.316667",Twickenham ," 51.4333 , -0.316667 "," 51.4486 , -0.3369","Twickenham 51.4333,-0.316667",[],
1387,Delta,49.083,-123.086,"Delta 49.083,-123.086",Delta ," 49.083 , -123.086 "," 49.12 , -122.99","Delta 49.083,-123.086",[],
1388,Vancouver,49.2497,-123.119,"Vancouver 49.2497,-123.119",Vancouver ," 49.2497 , -123.119 "," 49.25 , -123.1","Vancouver 49.2497,-123.119",[],
1389,Richmond,42.764,-80.8447,"Richmond 42.764,-80.8447",Richmond ," 42.764 , -80.8447 "," 45.1943 , -75.839","Richmond 42.764,-80.8447",[],
1390,Gulf of Alaska,59,-145,"Gulf of Alaska 59,-145",Gulf of Alaska ," 59 , -145 "," 57.0 , -144.0","Gulf of Alaska 59,-145",[],
1391,British Columbia,53.9998,-125.003,"British Columbia 53.9998,-125.003",British Columbia ," 53.9998 , -125.003 "," 54.5 , -124.5","British Columbia 53.9998,-125.003",[],
1392,Steveston,49.133,-123.186,"Steveston 49.133,-123.186",Steveston ," 49.133 , -123.186 "," 49.1275 , -123.18138888889","Steveston 49.133,-123.186",[],
1393,Baghdad,33.3386,44.3939,"Baghdad 33.3386,44.3939",Baghdad ," 33.3386 , 44.3939 "," 33.35 , 44.416666666667","Baghdad 33.3386,44.3939",[],
1394,Black Sea,43,35,"Black Sea 43,35",Black Sea ," 43 , 35 "," 44.0 , 35.0","Black Sea 43,35",[],
1395,Nice,43.7,7.25,"Nice 43.7,7.25",Nice ," 43.7 , 7.25 "," 43.701944444444 , 7.2683333333333","Nice 43.7,7.25",[],
1396,European Union,50.8386,4.37599,"European Union 50.8386,4.37599",European Union ," 50.8386 , 4.37599 "," 50.116944444444 , 9.2477777777778","European Union 50.8386,4.37599",[],
1400,Santa Clara,37.3541,-121.955,"Santa Clara 37.3541,-121.955",Santa Clara ," 37.3541 , -121.955 "," 37.35 , -121.96666666667","Santa Clara 37.3541,-121.955",[],
1401,Rhode Island,41.7504,-71.4998,"Rhode Island 41.7504,-71.4998",Rhode Island ," 41.7504 , -71.4998 "," 41.7 , -71.5","Rhode Island 41.7504,-71.4998",[],
1402,Gilroy,37.0058,-121.568,"Gilroy 37.0058,-121.568",Gilroy ," 37.0058 , -121.568 "," 37.011944444444 , -121.58","Gilroy 37.0058,-121.568",[],
1403,Santa Clara County,37.2333,-121.768,"Santa Clara County 37.2333,-121.768",Santa Clara County ," 37.2333 , -121.768 "," 37.36 , -121.97","Santa Clara County 37.2333,-121.768",[],
1404,San Jose,37.3394,-121.895,"San Jose 37.3394,-121.895",San Jose ," 37.3394 , -121.895 "," 37.304166666667 , -121.87277777778","San Jose 37.3394,-121.895",[],
1405,San Francisco,37.7749,-122.419,"San Francisco 37.7749,-122.419",San Francisco ," 37.7749 , -122.419 "," 37.766667 , -122.433333","San Francisco 37.7749,-122.419",[],
1406,Concord,37.978,-122.031,"Concord 37.978,-122.031",Concord ," 37.978 , -122.031 "," 37.978055555556 , -122.03111111111","Concord 37.978,-122.031",[],
1407,Santa Clara Valley,37.2488,-121.84,"Santa Clara Valley 37.2488,-121.84",Santa Clara Valley ," 37.2488 , -121.84 "," 37.366944444444 , -121.98388888889","Santa Clara Valley 37.2488,-121.84",[],
1408,Los Altos,37.3852,-122.114,"Los Altos 37.3852,-122.114",Los Altos ," 37.3852 , -122.114 "," 37.3681 , -122.098","Los Altos 37.3852,-122.114",[],
1409,Sunnyvale,37.3688,-122.036,"Sunnyvale 37.3688,-122.036",Sunnyvale ," 37.3688 , -122.036 "," 37.368888888889 , -122.03694444444","Sunnyvale 37.3688,-122.036",[],
1410,Morgan Hill,37.1305,-121.654,"Morgan Hill 37.1305,-121.654",Morgan Hill ," 37.1305 , -121.654 "," 37.130555555556 , -121.65444444444","Morgan Hill 37.1305,-121.654",[],
1411,Saratoga,37.2638,-122.023,"Saratoga 37.2638,-122.023",Saratoga ," 37.2638 , -122.023 "," 37.2725 , -122.01944444444","Saratoga 37.2638,-122.023",[],
1412,Hollywood,34.0983,-118.327,"Hollywood 34.0983,-118.327",Hollywood ," 34.0983 , -118.327 "," 34.1 , -118.33333333333","Hollywood 34.0983,-118.327",[],
1413,Los Gatos,37.2266,-121.975,"Los Gatos 37.2266,-121.975",Los Gatos ," 37.2266 , -121.975 "," 37.236111111111 , -121.96166666667","Los Gatos 37.2266,-121.975",[],
1414,Chicopee,42.1726,-72.5949,"Chicopee 42.1726,-72.5949",Chicopee ," 42.1726 , -72.5949 "," 42.148611111111 , -72.608333333333","Chicopee 42.1726,-72.5949",[],
1415,Ludlow,42.1601,-72.4759,"Ludlow 42.1601,-72.4759",Ludlow ," 42.1601 , -72.4759 "," 42.16 , -72.476388888889","Ludlow 42.1601,-72.4759",[],
1416,Boston,42.3584,-71.0598,"Boston 42.3584,-71.0598",Boston ," 42.3584 , -71.0598 "," 42.357777777778 , -71.061666666667","Boston 42.3584,-71.0598",[],
1417,West Stockbridge,42.3459,-73.3662,"West Stockbridge 42.3459,-73.3662",West Stockbridge ," 42.3459 , -73.3662 "," 42.34592 , -73.36622","West Stockbridge 42.3459,-73.3662",[],
1418,Springfield,42.1015,-72.5898,"Springfield 42.1015,-72.5898",Springfield ," 42.1015 , -72.5898 "," 42.112411 , -72.547455","Springfield 42.1015,-72.5898",[],
1419,West Newton,42.3501,-71.2328,"West Newton 42.3501,-71.2328",West Newton ," 42.3501 , -71.2328 "," 42.35 , -71.233333333333","West Newton 42.3501,-71.2328",[],
1420,Plymouth,41.9584,-70.6673,"Plymouth 41.9584,-70.6673",Plymouth ," 41.9584 , -70.6673 "," 41.95844 , -70.66726","Plymouth 41.9584,-70.6673",[],
1421,Winthrop,42.3751,-70.9828,"Winthrop 42.3751,-70.9828",Winthrop ," 42.3751 , -70.9828 "," 42.375 , -70.983333333333","Winthrop 42.3751,-70.9828",[],
1422,Westfield,42.1251,-72.7495,"Westfield 42.1251,-72.7495",Westfield ," 42.1251 , -72.7495 "," 42.1250929 , -72.749538","Westfield 42.1251,-72.7495",[],
1423,Framingham,42.2793,-71.4162,"Framingham 42.2793,-71.4162",Framingham ," 42.2793 , -71.4162 "," 42.27926 , -71.41617","Framingham 42.2793,-71.4162",[],
1424,Allston,42.3584,-71.1259,"Allston 42.3584,-71.1259",Allston ," 42.3584 , -71.1259 "," 42.3529 , -71.1321","Allston 42.3584,-71.1259",[],
1425,Weston,42.3668,-71.3031,"Weston 42.3668,-71.3031",Weston ," 42.3668 , -71.3031 "," 42.36676 , -71.30311","Weston 42.3668,-71.3031",[],
1426,Boston Harbor,42.3418,-70.9662,"Boston Harbor 42.3418,-70.9662",Boston Harbor ," 42.3418 , -70.9662 "," 42.341666666667 , -70.966111111111","Boston Harbor 42.3418,-70.9662",[],
1427,West Springfield,42.107,-72.6204,"West Springfield 42.107,-72.6204",West Springfield ," 42.107 , -72.6204 "," 42.106944444444 , -72.620833333333","West Springfield 42.107,-72.6204",[],
1428,Court Square,42.1023,-72.5879,"Court Square 42.1023,-72.5879",Court Square ," 42.1023 , -72.5879 "," 42.100556 , -72.589444","Court Square 42.1023,-72.5879",[],
1430,Long Island,43.8651,-74.4543,"Long Island 43.8651,-74.4543",Long Island ," 43.8651 , -74.4543 "," 40.805805 , -73.253616","Long Island 43.8651,-74.4543",[],
1431,Northampton,42.3251,-72.6412,"Northampton 42.3251,-72.6412",Northampton ," 42.3251 , -72.6412 "," 42.325 , -72.641666666667","Northampton 42.3251,-72.6412",[],
1432,Mittineague Park,42.1007,-72.6534,"Mittineague Park 42.1007,-72.6534",Mittineague Park ," 42.1007 , -72.6534 "," 42.1008 , -72.6528","Mittineague Park 42.1007,-72.6534",[],
1433,Amherst,42.3804,-72.5231,"Amherst 42.3804,-72.5231",Amherst ," 42.3804 , -72.5231 "," 42.366667 , -72.516667","Amherst 42.3804,-72.5231",[],
1434,Southwick,42.0548,-72.7704,"Southwick 42.0548,-72.7704",Southwick ," 42.0548 , -72.7704 "," 42.05482 , -72.77037","Southwick 42.0548,-72.7704",[],
1435,Belchertown,42.277,-72.4009,"Belchertown 42.277,-72.4009",Belchertown ," 42.277 , -72.4009 "," 42.27704 , -72.40092","Belchertown 42.277,-72.4009",[],
1436,Springfield,37.2153,-93.2982,"Springfield 37.2153,-93.2982",Springfield ," 37.2153 , -93.2982 "," 37.195 , -93.286111111111","Springfield 37.2153,-93.2982",[],
1437,Greene County,37.2667,-93.3502,"Greene County 37.2667,-93.3502",Greene County ," 37.2667 , -93.3502 "," 37.26 , -93.34","Greene County 37.2667,-93.3502",[],
1438,Ozark,37.0209,-93.206,"Ozark 37.0209,-93.206",Ozark ," 37.0209 , -93.206 "," 37.027222222222 , -93.209444444444","Ozark 37.0209,-93.206",[],
1440,Rogersville,37.117,-93.0557,"Rogersville 37.117,-93.0557",Rogersville ," 37.117 , -93.0557 "," 37.1175 , -93.0581","Rogersville 37.117,-93.0557",[],
1441,Springfield,39.8017,-89.6437,"Springfield 39.8017,-89.6437",Springfield ," 39.8017 , -89.6437 "," 39.783333333333 , -89.650277777778","Springfield 39.8017,-89.6437",[],
1442,Webster County,37.2667,-92.8668,"Webster County 37.2667,-92.8668",Webster County ," 37.2667 , -92.8668 "," 37.28 , -92.87","Webster County 37.2667,-92.8668",[],
1444,Champaign County,40.1334,-83.7666,"Champaign County 40.1334,-83.7666",Champaign County ," 40.1334 , -83.7666 "," 40.14 , -83.77","Champaign County 40.1334,-83.7666",[],
1446,Springfield,39.9242,-83.8088,"Springfield 39.9242,-83.8088",Springfield ," 39.9242 , -83.8088 "," 39.926944444444 , -83.804166666667","Springfield 39.9242,-83.8088",[],
1447,Xenia,39.6848,-83.9296,"Xenia 39.6848,-83.9296",Xenia ," 39.6848 , -83.9296 "," 39.6836 , -83.9381","Xenia 39.6848,-83.9296",[],
1448,Greene County,39.6834,-83.8999,"Greene County 39.6834,-83.8999",Greene County ," 39.6834 , -83.8999 "," 39.69 , -83.89","Greene County 39.6834,-83.8999",[],
1449,Yellow Springs,39.8064,-83.8869,"Yellow Springs 39.8064,-83.8869",Yellow Springs ," 39.8064 , -83.8869 "," 39.801666666667 , -83.892777777778","Yellow Springs 39.8064,-83.8869",[],
1450,Canal Winchester,39.8428,-82.8046,"Canal Winchester 39.8428,-82.8046",Canal Winchester ," 39.8428 , -82.8046 "," 39.8461 , -82.8117","Canal Winchester 39.8428,-82.8046",[],
1451,New Miami,39.4348,-84.5369,"New Miami 39.4348,-84.5369",New Miami ," 39.4348 , -84.5369 "," 39.4317 , -84.5411","New Miami 39.4348,-84.5369",[],
1452,Orient,39.8028,-83.1519,"Orient 39.8028,-83.1519",Orient ," 39.8028 , -83.1519 "," 39.805 , -83.1544","Orient 39.8028,-83.1519",[],
1453,Urbana,40.1084,-83.7524,"Urbana 40.1084,-83.7524",Urbana ," 40.1084 , -83.7524 "," 40.1108 , -83.7514","Urbana 40.1084,-83.7524",[],
1454,Mechanicsburg,40.072,-83.5563,"Mechanicsburg 40.072,-83.5563",Mechanicsburg ," 40.072 , -83.5563 "," 40.07444 , -83.5575","Mechanicsburg 40.072,-83.5563",[],
1455,Hawaii,20.7503,-156.5,"Hawaii 20.7503,-156.5",Hawaii ," 20.7503 , -156.5 "," 21.311388888889 , -157.79638888889","Hawaii 20.7503,-156.5",[],
1456,Muscogee County,32.5007,-84.8666,"Muscogee County 32.5007,-84.8666",Muscogee County ," 32.5007 , -84.8666 "," 32.51 , -84.87","Muscogee County 32.5007,-84.8666",[],
1457,Fort Benning,32.3524,-84.9688,"Fort Benning 32.3524,-84.9688",Fort Benning ," 32.3524 , -84.9688 "," 32.366111111111 , -84.969166666667","Fort Benning 32.3524,-84.9688",[],
1458,Stewart County,32.0668,-84.8499,"Stewart County 32.0668,-84.8499",Stewart County ," 32.0668 , -84.8499 "," 32.08 , -84.84","Stewart County 32.0668,-84.8499",[],
1459,Lumpkin,32.051,-84.7991,"Lumpkin 32.051,-84.7991",Lumpkin ," 32.051 , -84.7991 "," 32.0497 , -84.7958","Lumpkin 32.051,-84.7991",[],
1460,Columbus,32.461,-84.9877,"Columbus 32.461,-84.9877",Columbus ," 32.461 , -84.9877 "," 32.492222222222 , -84.940277777778","Columbus 32.461,-84.9877",[],
1461,Harris County,32.7335,-84.8999,"Harris County 32.7335,-84.8999",Harris County ," 32.7335 , -84.8999 "," 32.74 , -84.91","Harris County 32.7335,-84.8999",[],
1462,Chattahoochee River,30.7088,-84.8638,"Chattahoochee River 30.7088,-84.8638",Chattahoochee River ," 30.7088 , -84.8638 "," 30.778786 , -84.918101","Chattahoochee River 30.7088,-84.8638",[],
1463,Phenix City,32.471,-85.0008,"Phenix City 32.471,-85.0008",Phenix City ," 32.471 , -85.0008 "," 32.472777777778 , -85.02","Phenix City 32.471,-85.0008",[],
1464,Rock Hill,34.9249,-81.0251,"Rock Hill 34.9249,-81.0251",Rock Hill ," 34.9249 , -81.0251 "," 34.938055555556 , -81.026111111111","Rock Hill 34.9249,-81.0251",[],
1465,Tega Cay,35.0243,-81.0279,"Tega Cay 35.0243,-81.0279",Tega Cay ," 35.0243 , -81.0279 "," 35.037222222222 , -81.024722222222","Tega Cay 35.0243,-81.0279",[],
1467,Fort Mill,35.0074,-80.9451,"Fort Mill 35.0074,-80.9451",Fort Mill ," 35.0074 , -80.9451 "," 35.00737 , -80.94508","Fort Mill 35.0074,-80.9451",[],
1468,Catawba River,34.4668,-80.889,"Catawba River 34.4668,-80.889",Catawba River ," 34.4668 , -80.889 "," 34.466944444444 , -80.888888888889","Catawba River 34.4668,-80.889",[],
1469,York County,34.9835,-81.1831,"York County 34.9835,-81.1831",York County ," 34.9835 , -81.1831 "," 34.97 , -81.18","York County 34.9835,-81.1831",[],
1470,Charlotte,35.2271,-80.8431,"Charlotte 35.2271,-80.8431",Charlotte ," 35.2271 , -80.8431 "," 35.226944444444 , -80.843333333333","Charlotte 35.2271,-80.8431",[],
1471,Huntersville,35.4107,-80.8428,"Huntersville 35.4107,-80.8428",Huntersville ," 35.4107 , -80.8428 "," 35.409444444444 , -80.863611111111","Huntersville 35.4107,-80.8428",[],
1474,York,53.9667,-1.08333,"York 53.9667,-1.08333",York ," 53.9667 , -1.08333 "," 53.95 , -1.0833333333333","York 53.9667,-1.08333",[],
1475,Cockerham,53.95,-2.81667,"Cockerham 53.95,-2.81667",Cockerham ," 53.95 , -2.81667 "," 53.966066666667 , -2.8148388888889","Cockerham 53.95,-2.81667",[],
1476,Scotforth,54.0272,-2.7895,"Scotforth 54.0272,-2.7895",Scotforth ," 54.0272 , -2.7895 "," 54.027 , -2.791","Scotforth 54.0272,-2.7895",[],
1477,Morecambe,54.0667,-2.85,"Morecambe 54.0667,-2.85",Morecambe ," 54.0667 , -2.85 "," 54.066666666667 , -2.85","Morecambe 54.0667,-2.85",[],
1478,River Lune,54.6167,-2.05,"River Lune 54.6167,-2.05",River Lune ," 54.6167 , -2.05 "," 53.985 , -2.8775","River Lune 54.6167,-2.05",[],
1481,Limassol District,34.7833,32.9167,"Limassol District 34.7833,32.9167",Limassol District ," 34.7833 , 32.9167 "," 34.783333 , 32.916667","Limassol District 34.7833,32.9167",[],
1482,Port Said,31.2806,32.3075,"Port Said 31.2806,32.3075",Port Said ," 31.2806 , 32.3075 "," 31.25 , 32.283333333333","Port Said 31.2806,32.3075",[],
1483,Latakia,35.5167,35.7833,"Latakia 35.5167,35.7833",Latakia ," 35.5167 , 35.7833 "," 35.523611111111 , 35.791666666667","Latakia 35.5167,35.7833",[],
1485,Red Sea,19,39.5,"Red Sea 19,39.5",Red Sea ," 19 , 39.5 "," 22.0 , 38.0","Red Sea 19,39.5",[],
1487,Gaza Strip,31.4167,34.3333,"Gaza Strip 31.4167,34.3333",Gaza Strip ," 31.4167 , 34.3333 "," 31.416666666667 , 34.333333333333","Gaza Strip 31.4167,34.3333",[],
1489,Rafah,31.2842,34.2508,"Rafah 31.2842,34.2508",Rafah ," 31.2842 , 34.2508 "," 31.288611111111 , 34.251944444444","Rafah 31.2842,34.2508",[],
1491,Belgrade,45.453,-95.0045,"Belgrade 45.453,-95.0045",Belgrade ," 45.453 , -95.0045 "," 45.451388888889 , -95.003333333333","Belgrade 45.453,-95.0045",[],
1492,Winona,44.05,-91.6393,"Winona 44.05,-91.6393",Winona ," 44.05 , -91.6393 "," 44.047888888889 , -91.640438888889","Winona 44.05,-91.6393",[],
1493,Olmsted County,44.0005,-92.4502,"Olmsted County 44.0005,-92.4502",Olmsted County ," 44.0005 , -92.4502 "," 44.0 , -92.4","Olmsted County 44.0005,-92.4502",[],
1495,Red Wing,44.5625,-92.5338,"Red Wing 44.5625,-92.5338",Red Wing ," 44.5625 , -92.5338 "," 44.565555555556 , -92.534722222222","Red Wing 44.5625,-92.5338",[],
1496,Bismarck,46.8083,-100.784,"Bismarck 46.8083,-100.784",Bismarck ," 46.8083 , -100.784 "," 46.813333333333 , -100.77888888889","Bismarck 46.8083,-100.784",[],
1497,Ramsey County,45.0333,-93.0835,"Ramsey County 45.0333,-93.0835",Ramsey County ," 45.0333 , -93.0835 "," 45.02 , -93.1","Ramsey County 45.0333,-93.0835",[],
1498,Worthington,43.62,-95.5964,"Worthington 43.62,-95.5964",Worthington ," 43.62 , -95.5964 "," 43.62 , -95.596388888889","Worthington 43.62,-95.5964",[],
1499,Lamar County,33.6668,-95.5836,"Lamar County 33.6668,-95.5836",Lamar County ," 33.6668 , -95.5836 "," 33.67 , -95.57","Lamar County 33.6668,-95.5836",[],
1500,Paris,33.6609,-95.5555,"Paris 33.6609,-95.5555",Paris ," 33.6609 , -95.5555 "," 33.662508 , -95.547692","Paris 33.6609,-95.5555",[],
1501,Roxton,33.5462,-95.7258,"Roxton 33.5462,-95.7258",Roxton ," 33.5462 , -95.7258 "," 33.5456 , -95.725","Roxton 33.5462,-95.7258",[],
1503,Sun Valley,33.6646,-95.4283,"Sun Valley 33.6646,-95.4283",Sun Valley ," 33.6646 , -95.4283 "," 33.6669 , -95.4278","Sun Valley 33.6646,-95.4283",[],
1504,Toco,33.6548,-95.6461,"Toco 33.6548,-95.6461",Toco ," 33.6548 , -95.6461 "," 33.6553 , -95.6461","Toco 33.6548,-95.6461",[],
1505,Hagerstown,39.9112,-85.1616,"Hagerstown 39.9112,-85.1616",Hagerstown ," 39.9112 , -85.1616 "," 39.91116 , -85.16163","Hagerstown 39.9112,-85.1616",[],
1506,Columbus,39.2014,-85.9214,"Columbus 39.2014,-85.9214",Columbus ," 39.2014 , -85.9214 "," 39.213998 , -85.911056","Columbus 39.2014,-85.9214",[],
1507,New Castle,39.9289,-85.3702,"New Castle 39.9289,-85.3702",New Castle ," 39.9289 , -85.3702 "," 39.9236 , -85.365","New Castle 39.9289,-85.3702",[],
1508,Wayne County,39.8178,-84.9964,"Wayne County 39.8178,-84.9964",Wayne County ," 39.8178 , -84.9964 "," 39.86 , -85.01","Wayne County 39.8178,-84.9964",[],
1509,Jeffersonville,38.2776,-85.7372,"Jeffersonville 38.2776,-85.7372",Jeffersonville ," 38.2776 , -85.7372 "," 38.2956 , -85.7314","Jeffersonville 38.2776,-85.7372",[],
1511,Covington,39.0837,-84.5086,"Covington 39.0837,-84.5086",Covington ," 39.0837 , -84.5086 "," 39.065 , -84.509722222222","Covington 39.0837,-84.5086",[],
1512,Kenton County,38.9501,-84.5333,"Kenton County 38.9501,-84.5333",Kenton County ," 38.9501 , -84.5333 "," 38.93 , -84.54","Kenton County 38.9501,-84.5333",[],
1513,Sevierville,35.8681,-83.5618,"Sevierville 35.8681,-83.5618",Sevierville ," 35.8681 , -83.5618 "," 35.8775 , -83.57","Sevierville 35.8681,-83.5618",[],
1514,Swanton,41.5887,-83.8911,"Swanton 41.5887,-83.8911",Swanton ," 41.5887 , -83.8911 "," 41.5872 , -83.8914","Swanton 41.5887,-83.8911",[],
1515,Lexington,40.7808,-99.7415,"Lexington 40.7808,-99.7415",Lexington ," 40.7808 , -99.7415 "," 40.779444444444 , -99.743888888889","Lexington 40.7808,-99.7415",[],
1516,Alliance,42.1016,-102.872,"Alliance 42.1016,-102.872",Alliance ," 42.1016 , -102.872 "," 42.101388888889 , -102.87027777778","Alliance 42.1016,-102.872",[],
1517,Dawson County,40.8667,-99.8171,"Dawson County 40.8667,-99.8171",Dawson County ," 40.8667 , -99.8171 "," 40.87 , -99.81","Dawson County 40.8667,-99.8171",[],
1518,Branchville,38.1637,-86.5797,"Branchville 38.1637,-86.5797",Branchville ," 38.1637 , -86.5797 "," 38.1636 , -86.5797","Branchville 38.1637,-86.5797",[],
1520,Calais,50.95,1.83333,"Calais 50.95,1.83333",Calais ," 50.95 , 1.83333 "," 50.9475 , 1.8555555555556","Calais 50.95,1.83333",[],
1521,Northern Ireland,54.5,-6.5,"Northern Ireland 54.5,-6.5",Northern Ireland ," 54.5 , -6.5 "," 54.590933333333 , -5.84","Northern Ireland 54.5,-6.5",[],
1523,Golan Heights,33,35.75,"Golan Heights 33,35.75",Golan Heights ," 33 , 35.75 "," 33.0 , 35.75","Golan Heights 33,35.75",[],
1525,Banbridge,54.35,-6.28333,"Banbridge 54.35,-6.28333",Banbridge ," 54.35 , -6.28333 "," 54.343 , -6.26","Banbridge 54.35,-6.28333",[],
1528,County Limerick,52.5,-8.75,"County Limerick 52.5,-8.75",County Limerick ," 52.5 , -8.75 "," 52.5 , -8.75","County Limerick 52.5,-8.75",[],
1530,Loop Head,52.5667,-9.935,"Loop Head 52.5667,-9.935",Loop Head ," 52.5667 , -9.935 "," 52.6041 , -9.76248","Loop Head 52.5667,-9.935",[],
1532,Lagos,6.45306,3.39583,"Lagos 6.45306,3.39583",Lagos ," 6.45306 , 3.39583 "," 6.45 , 3.4","Lagos 6.45306,3.39583",[],
1533,Limerick,52.6647,-8.62306,"Limerick 52.6647,-8.62306",Limerick ," 52.6647 , -8.62306 "," 52.6653 , -8.6238","Limerick 52.6647,-8.62306",[],
1535,River Moy,54.1833,-9.15,"River Moy 54.1833,-9.15",River Moy ," 54.1833 , -9.15 "," 54.185333333333 , -9.1368333333333","River Moy 54.1833,-9.15",[],
1537,Columbus,41.4297,-97.3684,"Columbus 41.4297,-97.3684",Columbus ," 41.4297 , -97.3684 "," 41.432777777778 , -97.358611111111","Columbus 41.4297,-97.3684",[],
